,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
4f3c,2.449487188604137,1641.068208697794,38.9472292782632,37.05256455842752,11.869061139355244,21.4095199286981,18.54554308565928,6.664936994123312,3.8741647450796615,4.486537180775454,2.475403286552012,2.9857136496318404,1.5665505562309752,1.9600469872043031,114.01801251458485,0.0,0.0,10.696720245955525,0.0,0.0,0.0,0.0,0.0,15.07676523300163,35.86449765012005,336.1852578720908,1.608695652173913,2.608695652173913,3.4782608695652173,0.625,-1.3099999999999998,23.0,310.277,3729127021.957766,3.7604735631796604,7.506233702005765,3.7862998478480994,177.27031196079733,9.031294524754346,0.3866905288307241,9.031294524754346,0.3479963325793672,0.03348540364005803,0.3479963325793672,-4.63435905612245,-0.3866905288307241,0.4490000000000007,94.43160000000002,336.4849999999995,5.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,4.0,7.0,0.0,10.0,0.0,1.0,1.0,126.0,20.698462917195258,37.781269100950844,10.05338901281963,1.4311996572326342,0.0,1.4118420783282006,0.0,9.967957041894417,11.761884949391115,0.0,13.224817018625059,12.077881786479537,34.22091245537064,23.026379625374698,3.0,44.43504066412716,28.613149162458665,1.4311996572326342,14.94496031212367,5.893957685363079,32.174619631220374,30.12335011465848,18.03971841647798,0.0,0.0,10.612651455858796,5.817862777835028,0.0,11.761884949391115,51.96861932634572,6.496859684315945,5.893957685363079,53.9471230912261,12.476266924780987,5.6473683133128025,11.033401435232523,0.0,92.26,0.0,-1.1603346614638095,0.0,0.0,0.0,213.27045665210557,0.0,0.0,0.0,-42.776788657308465,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511060093994156
4f9w,2.309249913967334,1791.5233084982365,32.66832572735217,30.288854381999833,12.288854381999831,19.638546661320593,15.765247584249853,6.7652475842498525,4.668033988749896,4.668033988749896,3.1405417527999333,3.1405417527999333,2.051447334262446,2.051447334262446,125.69622497553104,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,15.181342137549283,24.673654011063956,326.1531465760005,0.68,1.4,2.16,0.09523809523809523,-3.2699999999999987,25.0,308.25900000000007,817884548.3566235,5.114374721534248,6.3210240132460935,2.9406134437039837,171.63384047662163,8.850286386159402,0.36123858825910815,8.850286386159402,0.15087677613332662,0.1982145984860635,0.15087677613332662,-3.44134866000289,-0.36123858825910815,4.424800000000003,102.53200000000002,326.40299999999974,0.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,122.0,4.899909730850478,5.693927994848461,5.817862777835028,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,10.197363616602075,36.25451224597977,40.50557475127977,45.648898542609345,16.44910267404264,4.0,24.673654011063956,16.59031120676462,0.0,15.181342137549283,0.0,0.0,18.85156353141497,72.76997749826248,0.0,22.384282469939446,4.899909730850478,5.817862777835028,0.0,0.0,29.132995938113776,0.0,0.0,24.673654011063956,72.76997749826248,0.0,33.156730898869036,0.0,41.910000000000004,0.0,0.0,0.0,0.0,0.0,146.47194226388237,0.0,0.0,0.0,-11.305275597215676,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585603896275045
4gfm,2.6738757252629366,885.9766482806978,20.13531001146206,16.466852717946097,9.978710609983008,11.834016208680277,8.377853549972965,5.186568900491461,2.922286596201141,3.6782155422195957,1.7677722504108393,2.3347189599246807,1.0556265050596167,1.5491329848752704,69.86302188003032,9.589074368143644,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,4.992404732635669,34.209031751984774,281.9962828560002,1.3888888888888888,2.0555555555555554,2.7222222222222223,0.08333333333333333,-1.6499999999999995,18.0,275.05,280781.1633739355,5.994853704935636,5.331068352103354,2.7764959329513728,124.59820357706298,12.593080120937262,0.3250384335867712,12.593080120937262,0.2579571358690634,0.18150226757369614,0.2579571358690634,-3.04072550547997,-0.3250384335867712,2.608200000000001,70.1272,283.11399999999986,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,92.0,5.309813353288376,0.0,1.4118420783282006,0.0,11.814359458703011,0.0,9.589074368143644,4.992404732635669,0.0,0.0,29.244298488128326,18.136909161362155,14.629208644133275,28.835435801360127,2.0,20.59622633966338,41.206891457905044,0.0,5.309813353288376,4.992404732635669,6.372924901329379,0.0,45.48508530126093,0.0,0.0,5.309813353288376,0.0,0.0,23.20187978046503,18.005011677440013,4.794537184071822,0.0,26.326223470289733,34.86877191471695,11.457108705810853,0.0,0.0,58.53,0.0,11.655833123372803,0.0,0.0,0.0,61.066231829666016,0.0,0.0,0.0,14.08349060251673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065205273337338
4gid,3.0616834685895222,3638.367076628321,76.1408635109272,70.59380601074683,23.410302591674558,41.5897163631412,35.16691249079148,12.962659551628477,7.704273347245431,9.01955439857186,4.475395219289114,5.1386859879591995,2.606337542262024,2.9379829265970665,249.73657679419304,30.466948924478494,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,53.602191836017,666.3319816760913,0.8085106382978723,1.446808510638298,2.021276595744681,0.4,-4.26,47.0,618.481,3.267647267278316e+24,8.65775365087403,17.051805716843283,11.49099322805236,345.5640032531204,15.595627487306201,0.38662145713450874,15.595627487306201,0.3466126918712097,1.357072376059942,0.3466126918712097,-6.975678368265658,-0.38662145713450874,1.9995000000000043,183.52109999999954,666.8650000000018,6.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,5.0,12.0,0.0,23.0,0.0,0.0,0.0,254.0,26.34108635354276,7.450776583120208,10.253418703334248,11.454490810640218,17.721539188054518,2.8236841566564013,18.6888275435117,8.417796984328938,0.0,0.0,74.12797131122431,55.22482592766769,56.127036359907294,55.07760900787926,3.0,97.84412458101225,33.432216616145666,1.4311996572326342,15.929440059865126,5.893957685363079,57.914188802511006,30.458686361326826,100.80524916641085,0.0,0.0,25.53749415373178,5.687386274683562,0.0,0.0,76.94861735440318,21.190753238808785,5.893957685363079,122.84020063161306,78.55144319962284,7.059210391641003,0.0,0.0,161.51999999999998,0.0,-6.975678368265658,0.0,0.0,0.0,404.0381158730874,0.0,0.0,26.304732309645665,-81.95050314780079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15722171181401656
4gkm,3.0749300048545054,1129.9004299250694,24.16025403784439,20.580206757355413,9.58020675735541,14.050211698203658,10.460923771927643,5.013710176427685,3.3839319515054775,3.3839319515054775,2.092265284838811,2.092265284838811,1.2804731342119229,1.2804731342119229,89.15256067130056,19.802129157825057,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,0.0,15.1194276400304,269.0699049918203,0.95,1.5,2.1,0.06666666666666667,-2.82,20.0,258.16799999999995,2195907.8469441542,5.282136487336524,5.439798036861803,2.772499457722522,130.5574296909227,11.663817607289827,0.544733084608406,11.663817607289827,0.16654888860685008,0.18469198790627406,0.16654888860685008,-3.188645347908065,-0.544733084608406,0.46561999999999976,69.56470000000002,269.25599999999974,1.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,102.0,25.111942511113433,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.733126322350174,24.979148240285564,26.613951201271774,21.533920469095236,2.0,34.92155679785546,23.313383125270825,0.0,0.0,0.0,6.851892117295679,5.309813353288376,58.98728542873405,0.0,0.0,15.522868142969786,11.374772549367124,0.0,0.0,11.938610575903699,0.0,6.851892117295679,39.98701440493684,42.29693095364306,1.4118420783282006,0.0,0.0,92.28999999999999,0.0,0.0,0.0,0.0,0.0,84.90130479362442,0.0,0.0,0.0,24.682028539708917,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703432128584727
4gr0,2.199225547218546,3087.198579018464,58.002670830493,50.941486666301415,24.177839342434492,33.122261778596524,25.819892375441775,13.826724670348664,7.586445254721635,10.531203130128343,4.585355639983863,6.5011833608972465,2.6997372955408454,4.003630753374971,206.6985200261271,24.88446667824834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.086607155074795,56.0403670447742,699.0774860900008,0.8181818181818182,1.4318181818181819,2.1136363636363638,0.22580645161290322,-3.919999999999999,44.0,670.6939999999998,483492029998754.8,11.461454788283394,14.241805986419394,8.58809384238108,309.1883965031371,14.9007368776317,0.36789791909019365,14.9007368776317,0.32327216174527745,0.7759523270038498,0.32327216174527745,-7.3252142141664685,-0.36789791909019365,5.112000000000005,170.91879999999975,700.934000000001,4.0,10.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,3.0,13.0,1.0,14.0,0.0,0.0,0.0,229.0,20.862438619276375,23.489960350422194,5.6473683133128025,17.721539188054518,0.0,7.021306277665767,23.51370812207812,0.0,0.0,0.0,68.94205929128708,61.08519946396511,42.55249204813585,37.873889230026585,4.0,69.32389383279006,57.578269150141054,0.0,15.776289963702197,11.613674661089352,32.112494072620024,6.114013305871291,93.80704344807103,0.0,22.384282469939446,21.64388357854193,0.0,0.0,34.55219006584763,41.02800068775054,29.8866330234075,5.893957685363079,55.10375411389157,87.54725765242861,10.670001627054129,22.384282469939446,0.0,161.46,0.0,5.976807300179581,0.0,0.0,0.0,249.17542890666144,0.0,0.0,33.28317592375343,-37.153774434902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731186801085732
4hge,2.0232266289396654,1634.2100056668592,28.59097545816254,24.96949433647284,12.725423282491295,17.499701440986836,12.976387954736294,6.907138832245564,4.47118578403794,4.8491502570471665,2.9107802429269007,3.0997624794315133,1.9189844861287717,2.0557333171175043,100.96470879864432,4.794537184071822,0.0,5.309813353288376,9.197200828760806,0.0,0.0,0.0,0.0,15.181342137549283,29.46188464260335,352.0839367160004,1.2,2.12,3.0,0.058823529411764705,-3.19,25.0,339.6810000000001,142191110.04283622,6.606728670426562,6.027113866436461,2.8520115599440214,165.74594278784252,13.404951219170794,0.3062696879688585,13.404951219170794,0.2618041456019277,0.06134637188208636,0.2618041456019277,-3.063866583727922,-0.3062696879688585,3.1291200000000003,94.25120000000001,352.78499999999985,1.0,7.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,124.0,5.309813353288376,11.381314269532023,7.059019299095929,0.0,5.907179729351506,0.0,4.794537184071822,14.181179349708017,10.197363616602075,0.0,17.643358597895812,31.02156694794886,27.523118111544804,29.89103648587876,4.0,22.65548193644266,28.973159618186777,0.0,24.378542966310093,0.0,6.851892117295679,5.309813353288376,71.05321067871083,0.0,5.687386274683562,5.309813353288376,5.817862777835028,0.0,11.600939890232516,30.285722695661597,0.0,6.851892117295679,32.501019344659916,54.77319787842405,6.434475392069527,11.33456349545129,0.0,77.11000000000001,0.0,5.9509027904040455,0.0,0.0,0.0,103.42807506368608,0.0,0.0,1.0544968170157565,8.594303106671903,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141932457003728
4ih5,2.210734992059181,1038.947692964193,20.204224112214405,18.18328157299975,8.18328157299975,12.556325768012773,9.280495168499709,4.438854381999833,2.8312305898749064,2.8312305898749064,1.7970665112249187,1.7970665112249187,1.089369176962472,1.089369176962472,54.19360951561605,0.0,0.0,21.871033728017384,5.091706557583081,0.0,0.0,0.0,0.0,15.066638850195455,13.830836128176141,226.09669431999998,1.1176470588235294,1.9411764705882353,2.823529411764706,0.0,-2.6299999999999994,17.0,216.16299999999998,855547.8459151009,3.6940206857604854,4.088263112217034,1.873970512293285,111.30045507539899,8.10969387755102,0.29962451765555204,8.10969387755102,0.18943780585192824,0.1826643990929706,0.18943780585192824,-0.7158050411522632,-0.29962451765555204,1.7918999999999992,65.37110000000001,226.24300000000008,3.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,84.0,0.0,7.674130270136447,15.700566233587358,0.0,0.0,0.0,15.929338850367941,9.967957041894417,5.098681808301038,0.0,18.127256122989884,12.08483741532659,6.172895210814761,19.298161826169675,3.0,13.830836128176141,22.538650487751113,0.0,20.158345407778537,0.0,0.0,10.837632292784859,42.68836046309746,0.0,0.0,10.837632292784859,11.50524905251859,0.0,0.0,20.158345407778537,0.0,0.0,9.59530989319154,42.68836046309746,4.235526234984602,11.033401435232523,0.0,78.52,0.0,0.0,0.0,0.0,0.0,77.71307602583937,0.0,0.0,0.0,5.620257307493963,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593293044226719
4ih7,3.284104113252857,1085.8979567323527,26.980609473082808,25.35546188596382,8.355461885963821,15.006665939490654,12.90133774073189,4.40133774073189,3.153759362158462,3.153759362158462,1.8647141162622034,1.8647141162622034,1.1042251254413353,1.1042251254413353,91.3631777608537,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,23.302895454893736,227.131014164,1.2352941176470589,2.0588235294117645,2.823529411764706,0.3333333333333333,-1.6999999999999997,17.0,210.17099999999994,5036696.272855762,2.821467413359306,4.283776185879525,2.5200608044356954,125.96179105210956,12.59463990457294,0.27154163267080644,12.59463990457294,0.2565193895047998,1.0266762067481305,0.2565193895047998,-3.9652364417989423,-0.27154163267080644,3.2349000000000023,70.52200000000003,227.3070000000001,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.992404732635669,0.0,0.0,50.777422928575774,22.59396519882634,19.8982377804392,15.489267578554617,2.0,28.097432638965557,12.097831948088508,0.0,0.0,4.992404732635669,31.864624506646898,0.0,47.40072130611831,0.0,0.0,0.0,0.0,0.0,0.0,12.097831948088508,10.209527653468601,0.0,60.879432475537904,41.26622305535998,0.0,0.0,0.0,29.43,0.0,0.0,0.0,0.0,0.0,134.70843169984045,0.0,0.0,0.0,-16.791765033173768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238664434438343
4ivb,2.450606093701811,1653.9555526774182,32.60192981664245,30.144316267963653,11.144316267963655,18.724398184696557,15.545654008695545,6.190192122731722,4.403388723856732,4.403388723856732,3.0985431743548535,3.0985431743548535,2.1729544067505233,2.1729544067505233,96.61487640103371,6.632650110908707,0.0,9.544102918020606,0.0,6.069221312792274,0.0,0.0,0.0,15.07676523300163,24.77517863428435,309.1589602280006,1.434782608695652,2.3043478260869565,3.0434782608695654,0.47058823529411764,-2.3899999999999997,23.0,290.221,442182896.1282314,4.3652599478710234,5.355825178237105,2.1971499730780133,160.16694817674326,9.651855291039997,0.3854670210425245,9.651855291039997,0.2110837288334669,0.1365169123204839,0.2110837288334669,-4.222283871882087,-0.3854670210425245,3.220780000000002,86.62650000000004,309.37299999999965,2.0,6.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,2.0,6.0,0.0,4.0,1.0,0.0,1.0,118.0,14.65291110912782,23.0683004633339,1.4118420783282006,1.4311996572326342,0.0,0.0,0.0,9.967957041894417,5.261891554738487,0.0,0.0,38.38601043027649,39.92007225303494,24.612610022074392,4.0,29.823545724329147,22.066802870465047,6.693091211971121,19.51205995991502,5.893957685363079,44.44150221791283,0.0,24.212613627292743,0.0,6.069221312792274,0.0,0.0,0.0,0.0,26.052067808254872,0.0,17.22507055289384,73.56880217080649,18.388209129292818,1.4118420783282006,22.066802870465047,0.0,90.51999999999998,0.0,0.0,0.0,0.0,0.0,158.12157962837597,0.0,0.0,-0.1365169123204839,-17.65172938272213,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601159250868806
4ivc,2.442461461274532,1754.5841713171694,35.10192981664245,32.64431626796365,11.644316267963655,19.974398184696557,16.795654008695543,6.440192122731722,4.528388723856732,4.528388723856732,3.167641474917359,3.167641474917359,2.2354544067505233,2.2354544067505233,102.9878013023631,6.632650110908707,0.0,9.544102918020606,0.0,6.069221312792274,0.0,0.0,0.0,15.07676523300163,27.51669574662479,323.17461029200064,1.4166666666666667,2.2916666666666665,3.0416666666666665,0.5,-2.3899999999999997,24.0,302.232,1459659866.3617618,4.412559818977527,5.913351858897027,2.363081637466749,169.34183129147547,9.455336282397276,0.385467021042593,9.455336282397276,0.21108372883346682,0.16711491558285418,0.21108372883346682,-4.436103316326532,-0.385467021042593,3.6108800000000025,91.24350000000004,323.39999999999964,2.0,6.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,2.0,6.0,0.0,5.0,1.0,0.0,1.0,124.0,14.65291110912782,23.0683004633339,1.4118420783282006,1.4311996572326342,0.0,0.0,0.0,9.967957041894417,5.261891554738487,0.0,0.0,44.27996811563957,43.140556581341684,24.612610022074392,4.0,32.56506283666959,22.066802870465047,6.693091211971121,19.51205995991502,5.893957685363079,50.814427119242204,0.0,24.212613627292743,0.0,6.069221312792274,0.0,0.0,0.0,0.0,26.052067808254872,0.0,17.22507055289384,82.68324418447627,18.388209129292818,1.4118420783282006,22.066802870465047,0.0,90.51999999999998,0.0,0.0,0.0,0.0,0.0,176.06971201665786,0.0,0.0,-0.2153150982615264,-24.271063585062983,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700569724842288
